0.829258,0.838879,0.838879,0.838498,0.069090,0.022625,0.020548,0.019800,0.692577,0.830415,0.830415,0.816555,0.035320,0.023952,0.021053,0.019800,0.990000,0.010000,0.010000
0.659518,0.829851,0.829851,0.793620,0.038267,0.025213,0.022023,0.019800,0.657936,0.812941,0.812941,0.777013,0.025293,0.021349,0.020729,0.019800,0.990000,0.010000,0.010000
0.754888,0.832350,0.832350,0.790061,0.025929,0.021323,0.020566,0.019800,0.832726,0.839184,0.839184,0.838454,0.040109,0.020661,0.020250,0.019800,0.990000,0.010000,0.010000
0.567600,0.718344,0.718344,0.634738,0.034816,0.023936,0.022227,0.019800,0.776833,0.830040,0.830040,0.824534,0.031351,0.021612,0.020468,0.019800,0.990000,0.010000,0.010000
0.779790,0.476301,0.476301,0.608304,0.195289,0.140718,0.052957,0.019800,0.754291,0.823374,0.823374,0.804911,0.226414,0.059984,0.035733,0.019800,0.010000,0.010000,0.990000
0.754247,0.831573,0.831573,0.828521,0.046924,0.024523,0.021114,0.019800,0.833852,0.838758,0.838758,0.838035,0.080339,0.022587,0.020872,0.019800,0.990000,0.010000,0.010000
0.628614,0.665029,0.665029,0.690198,0.030213,0.023531,0.021741,0.019800,0.830977,0.832309,0.832309,0.818561,0.064632,0.023016,0.022232,0.019800,0.990000,0.010000,0.010000
0.699619,0.748108,0.748108,0.722750,0.229762,0.063258,0.050311,0.019800,0.799506,0.409441,0.409441,0.610225,0.070551,0.051847,0.029105,0.019800,0.010000,0.010000,0.990000
0.838511,0.839110,0.839110,0.838346,0.030057,0.019988,0.019921,0.019800,0.677056,0.787095,0.787095,0.722008,0.024811,0.023370,0.021105,0.019800,0.990000,0.010000,0.010000
0.808022,0.836563,0.836563,0.834141,0.062559,0.024435,0.021205,0.019800,0.813537,0.838375,0.838375,0.837792,0.055542,0.022936,0.020540,0.019800,0.990000,0.010000,0.010000
0.643544,0.828161,0.828161,0.781322,0.029276,0.022736,0.021010,0.019800,0.830821,0.834952,0.834952,0.829558,0.056718,0.021811,0.021238,0.019800,0.990000,0.010000,0.010000
0.833460,0.535291,0.535291,0.771830,0.254722,0.177421,0.059875,0.019800,0.818849,0.634342,0.634342,0.753139,0.369150,0.290728,0.080814,0.019800,0.010000,0.010000,0.990000
0.821904,0.828708,0.828708,0.734298,0.390854,0.082687,0.054143,0.019800,0.774481,0.560597,0.560597,0.609441,0.345121,0.182391,0.073897,0.019800,0.010000,0.990000,0.010000
0.591159,0.664006,0.664006,0.623674,0.293473,0.167418,0.103677,0.019800,0.711436,0.682318,0.682318,0.766958,0.174453,0.091869,0.056765,0.019800,0.010000,0.990000,0.010000
0.839362,0.839519,0.839519,0.839410,0.081490,0.020248,0.020127,0.019800,0.721331,0.826135,0.826135,0.821516,0.041490,0.024455,0.021179,0.019800,0.990000,0.010000,0.010000
0.684523,0.831669,0.831669,0.828692,0.063008,0.029831,0.022075,0.019800,0.626512,0.667258,0.667258,0.688149,0.029948,0.023480,0.021729,0.019800,0.990000,0.010000,0.010000
0.656868,0.810426,0.810426,0.777342,0.035767,0.023738,0.022357,0.019800,0.794918,0.803929,0.803929,0.761357,0.028659,0.021876,0.020776,0.019800,0.990000,0.010000,0.010000
0.831855,0.838447,0.838447,0.836652,0.053281,0.021327,0.020943,0.019800,0.831461,0.839263,0.839263,0.838545,0.060527,0.022150,0.020735,0.019800,0.990000,0.010000,0.010000
0.822990,0.837200,0.837200,0.832286,0.059793,0.022674,0.021933,0.019800,0.817124,0.837604,0.837604,0.836593,0.049924,0.022407,0.020556,0.019800,0.990000,0.010000,0.010000
0.772988,0.457994,0.457994,0.582322,0.034995,0.026567,0.022164,0.019800,0.836151,0.839000,0.839000,0.838281,0.036674,0.020275,0.020179,0.019800,0.990000,0.010000,0.010000
0.799208,0.534560,0.534560,0.780809,0.332769,0.284219,0.084374,0.019800,0.718613,0.830872,0.830872,0.807171,0.191943,0.060207,0.037208,0.019800,0.010000,0.990000,0.010000
0.671044,0.679136,0.679136,0.763399,0.023508,0.022319,0.020666,0.019800,0.652986,0.817660,0.817660,0.812209,0.049047,0.028166,0.022076,0.019800,0.990000,0.010000,0.010000
0.727605,0.825911,0.825911,0.756076,0.040852,0.023240,0.022670,0.019800,0.814556,0.838090,0.838090,0.833938,0.059600,0.024094,0.021820,0.019800,0.990000,0.010000,0.010000
0.612293,0.829460,0.829460,0.824682,0.054703,0.030871,0.022697,0.019800,0.826390,0.838206,0.838206,0.837381,0.080107,0.023874,0.021119,0.019800,0.990000,0.010000,0.010000
0.750082,0.834357,0.834357,0.832351,0.037674,0.022836,0.020515,0.019800,0.837416,0.839577,0.839577,0.839554,0.070540,0.021017,0.020104,0.019800,0.990000,0.010000,0.010000
0.697620,0.811330,0.811330,0.800199,0.213044,0.070669,0.039383,0.019800,0.737850,0.609003,0.609003,0.735299,0.130604,0.124266,0.037299,0.019800,0.010000,0.010000,0.990000
0.832594,0.838447,0.838447,0.837234,0.046032,0.021152,0.020340,0.019800,0.694864,0.825835,0.825835,0.807318,0.023174,0.020427,0.020190,0.019800,0.990000,0.010000,0.010000
0.534655,0.599902,0.599902,0.707262,0.113014,0.080476,0.036452,0.019800,0.677605,0.821446,0.821446,0.816299,0.250031,0.079572,0.036322,0.019800,0.010000,0.010000,0.990000
0.756618,0.746268,0.746268,0.794461,0.062472,0.043046,0.027059,0.019800,0.650460,0.631209,0.631209,0.757377,0.115004,0.087420,0.033716,0.019800,0.010000,0.010000,0.990000
0.567600,0.718344,0.718344,0.634738,0.034816,0.023936,0.022227,0.019800,0.776833,0.830040,0.830040,0.824534,0.031351,0.021612,0.020468,0.019800,0.990000,0.010000,0.010000
0.799667,0.835376,0.835376,0.819513,0.057811,0.024876,0.023019,0.019800,0.800985,0.719420,0.719420,0.793680,0.023955,0.022001,0.020454,0.019800,0.990000,0.010000,0.010000
0.693736,0.833528,0.833528,0.815247,0.042215,0.025283,0.022154,0.019800,0.826822,0.838925,0.838925,0.837281,0.069763,0.023429,0.021444,0.019800,0.990000,0.010000,0.010000
0.799808,0.832416,0.832416,0.827026,0.047410,0.023299,0.021204,0.019800,0.822766,0.838073,0.838073,0.837264,0.054772,0.022422,0.020574,0.019800,0.990000,0.010000,0.010000
0.795468,0.760386,0.760386,0.688213,0.542855,0.181777,0.138143,0.019800,0.645731,0.771590,0.771590,0.770557,0.511758,0.206916,0.097020,0.019800,0.010000,0.990000,0.010000
0.718521,0.567433,0.567433,0.787588,0.128382,0.114526,0.049414,0.019800,0.568743,0.774936,0.774936,0.773558,0.413062,0.198533,0.073275,0.019800,0.010000,0.010000,0.990000
0.837048,0.839303,0.839303,0.839044,0.056598,0.020915,0.020195,0.019800,0.802585,0.833529,0.833529,0.815010,0.049708,0.023289,0.022517,0.019800,0.990000,0.010000,0.010000
0.804547,0.706233,0.706233,0.731620,0.125845,0.061073,0.033554,0.019800,0.807028,0.815040,0.815040,0.785699,0.353841,0.060324,0.045442,0.019800,0.010000,0.990000,0.010000
0.827725,0.839006,0.839006,0.838558,0.081301,0.023617,0.020821,0.019800,0.835540,0.837557,0.837557,0.834979,0.080008,0.022001,0.021379,0.019800,0.990000,0.010000,0.010000
0.637918,0.683412,0.683412,0.700871,0.358863,0.117834,0.081376,0.019800,0.699277,0.820204,0.820204,0.800454,0.251217,0.081412,0.040108,0.019800,0.010000,0.990000,0.010000
0.830182,0.480821,0.480821,0.737464,0.424997,0.254800,0.085908,0.019800,0.594495,0.730640,0.730640,0.751039,0.428026,0.253116,0.093640,0.019800,0.010000,0.990000,0.010000
0.612894,0.825317,0.825317,0.820225,0.052294,0.030065,0.022129,0.019800,0.708823,0.833573,0.833573,0.821069,0.052268,0.026209,0.022760,0.019800,0.990000,0.010000,0.010000
0.839011,0.839238,0.839238,0.838263,0.082102,0.021123,0.020596,0.019800,0.804562,0.832134,0.832134,0.813014,0.039092,0.021850,0.021599,0.019800,0.990000,0.010000,0.010000
0.592302,0.788985,0.788985,0.784124,0.394300,0.165054,0.065914,0.019800,0.829597,0.492801,0.492801,0.755549,0.100431,0.075270,0.034357,0.019800,0.010000,0.010000,0.990000
0.577371,0.745389,0.745389,0.751945,0.102233,0.063131,0.033240,0.019800,0.820523,0.744037,0.744037,0.750187,0.222660,0.108343,0.050819,0.019800,0.010000,0.990000,0.010000
0.839356,0.839453,0.839453,0.839117,0.080291,0.020498,0.020248,0.019800,0.825449,0.838966,0.838966,0.837744,0.080965,0.023632,0.021538,0.019800,0.990000,0.010000,0.010000
0.819790,0.836908,0.836908,0.830926,0.041391,0.021537,0.021043,0.019800,0.657338,0.819615,0.819615,0.814506,0.039772,0.025362,0.021272,0.019800,0.990000,0.010000,0.010000
0.614655,0.828159,0.828159,0.781046,0.250127,0.097374,0.049231,0.019800,0.825767,0.829695,0.829695,0.817719,0.429771,0.049780,0.041589,0.019800,0.010000,0.010000,0.990000
0.610504,0.804549,0.804549,0.694285,0.175243,0.078943,0.044407,0.019800,0.637788,0.736781,0.736781,0.661225,0.111496,0.081421,0.046121,0.019800,0.010000,0.010000,0.990000
0.719488,0.810124,0.810124,0.797059,0.278846,0.083846,0.046117,0.019800,0.693319,0.734244,0.734244,0.730262,0.073594,0.059643,0.029079,0.019800,0.010000,0.010000,0.990000
0.754888,0.832350,0.832350,0.790061,0.025929,0.021323,0.020566,0.019800,0.832726,0.839184,0.839184,0.838454,0.040109,0.020661,0.020250,0.019800,0.990000,0.010000,0.010000
0.601261,0.774614,0.774614,0.772581,0.337839,0.149722,0.067078,0.019800,0.725904,0.480984,0.480984,0.785654,0.319262,0.264871,0.073136,0.019800,0.010000,0.010000,0.990000
0.835646,0.559444,0.559444,0.778670,0.289645,0.204036,0.065251,0.019800,0.664841,0.663020,0.663020,0.741826,0.270742,0.204126,0.076629,0.019800,0.010000,0.010000,0.990000
0.656663,0.692076,0.692076,0.738728,0.147539,0.114721,0.044413,0.019800,0.778498,0.651894,0.651894,0.665660,0.249476,0.135672,0.059746,0.019800,0.010000,0.990000,0.010000
0.716851,0.587607,0.587607,0.647169,0.301641,0.032545,0.024345,0.019800,0.683050,0.565823,0.565823,0.677575,0.166671,0.112317,0.067993,0.019800,0.010000,0.990000,0.010000
0.615042,0.817886,0.817886,0.807599,0.035208,0.026737,0.021551,0.019800,0.724624,0.819012,0.819012,0.798555,0.029918,0.021291,0.020835,0.019800,0.990000,0.010000,0.010000
0.716596,0.828785,0.828785,0.825208,0.050908,0.026408,0.021509,0.019800,0.836299,0.839466,0.839466,0.839365,0.037542,0.020369,0.019941,0.019800,0.990000,0.010000,0.010000
0.699208,0.805065,0.805065,0.817045,0.308686,0.209019,0.044211,0.019800,0.823674,0.823792,0.823792,0.788925,0.332767,0.058575,0.049741,0.019800,0.010000,0.010000,0.990000
0.692380,0.712923,0.712923,0.655388,0.375348,0.266778,0.100868,0.019800,0.762178,0.555655,0.555655,0.638797,0.136551,0.112225,0.043065,0.019800,0.010000,0.010000,0.990000
0.837269,0.838050,0.838050,0.834146,0.083661,0.022597,0.021430,0.019800,0.777956,0.834559,0.834559,0.832489,0.030622,0.021358,0.020216,0.019800,0.990000,0.010000,0.010000
0.680875,0.829044,0.829044,0.825426,0.225777,0.069643,0.031157,0.019800,0.740587,0.589035,0.589035,0.669471,0.268317,0.159282,0.089148,0.019800,0.010000,0.990000,0.010000
0.635628,0.664848,0.664848,0.772475,0.314340,0.206774,0.092023,0.019800,0.771695,0.675995,0.675995,0.722707,0.270404,0.143855,0.076296,0.019800,0.010000,0.010000,0.990000
0.702016,0.828578,0.828578,0.825034,0.057778,0.028332,0.021895,0.019800,0.607767,0.812942,0.812942,0.802624,0.034228,0.026476,0.021380,0.019800,0.990000,0.010000,0.010000
0.764853,0.654390,0.654390,0.721489,0.244682,0.235687,0.058510,0.019800,0.801949,0.809455,0.809455,0.755935,0.980200,0.214990,0.130361,0.019800,0.010000,0.990000,0.010000
0.827199,0.829698,0.829698,0.815464,0.053251,0.022371,0.021743,0.019800,0.731216,0.834777,0.834777,0.827271,0.048407,0.025853,0.021767,0.019800,0.990000,0.010000,0.010000
0.639320,0.545022,0.545022,0.700266,0.474421,0.186356,0.112594,0.019800,0.722835,0.723703,0.723703,0.684034,0.306754,0.144833,0.079728,0.019800,0.010000,0.990000,0.010000
0.590291,0.747115,0.747115,0.633683,0.023001,0.021811,0.020565,0.019800,0.745948,0.831172,0.831172,0.828077,0.062279,0.027552,0.021893,0.019800,0.990000,0.010000,0.010000
0.765331,0.536616,0.536616,0.771478,0.173374,0.159448,0.056965,0.019800,0.637302,0.748767,0.748767,0.667590,0.418744,0.186034,0.082805,0.019800,0.010000,0.990000,0.010000
0.703806,0.833074,0.833074,0.830553,0.061866,0.028735,0.021835,0.019800,0.588759,0.631813,0.631813,0.598800,0.028003,0.023452,0.022158,0.019800,0.990000,0.010000,0.010000
0.788289,0.311474,0.311474,0.571080,0.149461,0.071733,0.037172,0.019800,0.695121,0.621378,0.621378,0.794104,0.216009,0.157789,0.049099,0.019800,0.010000,0.990000,0.010000
0.627697,0.683507,0.683507,0.761406,0.508487,0.333924,0.129408,0.019800,0.793482,0.346254,0.346254,0.569497,0.156897,0.082370,0.040211,0.019800,0.010000,0.990000,0.010000
0.612293,0.829460,0.829460,0.824682,0.054703,0.030871,0.022697,0.019800,0.826390,0.838206,0.838206,0.837381,0.080107,0.023874,0.021119,0.019800,0.990000,0.010000,0.010000
0.743443,0.836317,0.836317,0.834326,0.191511,0.052523,0.029133,0.019800,0.816987,0.822999,0.822999,0.788867,0.160920,0.041631,0.031807,0.019800,0.010000,0.010000,0.990000
0.825714,0.456574,0.456574,0.723845,0.276497,0.182003,0.065515,0.019800,0.739030,0.835578,0.835578,0.832600,0.342008,0.083504,0.033575,0.019800,0.010000,0.010000,0.990000
0.727605,0.825911,0.825911,0.756076,0.040852,0.023240,0.022670,0.019800,0.814556,0.838090,0.838090,0.833938,0.059600,0.024094,0.021820,0.019800,0.990000,0.010000,0.010000
0.807485,0.796842,0.796842,0.735301,0.124257,0.039681,0.035719,0.019800,0.783338,0.664137,0.664137,0.738319,0.267674,0.250350,0.069208,0.019800,0.010000,0.010000,0.990000
0.604285,0.657998,0.657998,0.625704,0.029134,0.023888,0.022235,0.019800,0.823928,0.837574,0.837574,0.836186,0.072872,0.023786,0.021228,0.019800,0.990000,0.010000,0.010000
0.685107,0.718397,0.718397,0.696970,0.024893,0.021891,0.020948,0.019800,0.718879,0.834340,0.834340,0.832221,0.050407,0.025807,0.021178,0.019800,0.990000,0.010000,0.010000
0.828060,0.834801,0.834801,0.827746,0.044076,0.021198,0.020624,0.019800,0.787298,0.834011,0.834011,0.831420,0.037036,0.022149,0.020527,0.019800,0.990000,0.010000,0.010000
0.837048,0.839303,0.839303,0.839044,0.056598,0.020915,0.020195,0.019800,0.802585,0.833529,0.833529,0.815010,0.049708,0.023289,0.022517,0.019800,0.990000,0.010000,0.010000
0.658398,0.560377,0.560377,0.693307,0.216628,0.150719,0.084011,0.019800,0.716919,0.677134,0.677134,0.699955,0.200851,0.062606,0.047275,0.019800,0.010000,0.010000,0.990000
0.834784,0.837481,0.837481,0.834240,0.052852,0.021063,0.020572,0.019800,0.819610,0.839057,0.839057,0.838679,0.054469,0.022438,0.020657,0.019800,0.990000,0.010000,0.010000
0.789721,0.689342,0.689342,0.784399,0.106969,0.052752,0.032458,0.019800,0.809999,0.637005,0.637005,0.770461,0.308720,0.204041,0.070641,0.019800,0.010000,0.990000,0.010000
0.740356,0.763475,0.763475,0.692362,0.505790,0.073559,0.063517,0.019800,0.783562,0.783290,0.783290,0.733531,0.362882,0.072148,0.057826,0.019800,0.010000,0.990000,0.010000
0.837055,0.838445,0.838445,0.837414,0.079683,0.022353,0.020805,0.019800,0.749113,0.833725,0.833725,0.831514,0.066808,0.027922,0.021747,0.019800,0.990000,0.010000,0.010000
0.815499,0.831915,0.831915,0.822400,0.116044,0.026774,0.024133,0.019800,0.613963,0.710864,0.710864,0.764952,0.431649,0.246119,0.106429,0.019800,0.010000,0.010000,0.990000
0.746902,0.816283,0.816283,0.791694,0.197443,0.044169,0.034706,0.019800,0.679717,0.717528,0.717528,0.654375,0.298851,0.201090,0.084044,0.019800,0.010000,0.010000,0.990000
0.814155,0.837756,0.837756,0.837041,0.163788,0.033476,0.023883,0.019800,0.659948,0.828173,0.828173,0.804062,0.234986,0.092138,0.048250,0.019800,0.010000,0.010000,0.990000
0.575658,0.799833,0.799833,0.792706,0.312090,0.146039,0.049255,0.019800,0.798647,0.802097,0.802097,0.757787,0.308624,0.062651,0.045346,0.019800,0.010000,0.990000,0.010000
0.817523,0.836735,0.836735,0.834855,0.094453,0.026480,0.022185,0.019800,0.787449,0.431061,0.431061,0.582837,0.026831,0.023667,0.020978,0.019800,0.990000,0.010000,0.010000
0.709913,0.770392,0.770392,0.750674,0.324287,0.247398,0.075355,0.019800,0.590520,0.785243,0.785243,0.730508,0.213381,0.106064,0.049685,0.019800,0.010000,0.990000,0.010000
0.837055,0.838445,0.838445,0.837414,0.079683,0.022353,0.020805,0.019800,0.749113,0.833725,0.833725,0.831514,0.066808,0.027922,0.021747,0.019800,0.990000,0.010000,0.010000
0.813540,0.837274,0.837274,0.830674,0.040574,0.021895,0.021013,0.019800,0.838848,0.839302,0.839302,0.838866,0.133243,0.021599,0.021070,0.019800,0.990000,0.010000,0.010000
0.654045,0.701346,0.701346,0.735641,0.103023,0.072749,0.031838,0.019800,0.732122,0.757001,0.757001,0.684554,0.233104,0.052724,0.036679,0.019800,0.010000,0.990000,0.010000
0.820390,0.492605,0.492605,0.748968,0.274327,0.132908,0.051531,0.019800,0.798345,0.794250,0.794250,0.722925,0.570409,0.149685,0.111073,0.019800,0.010000,0.990000,0.010000
0.716769,0.617974,0.617974,0.770381,0.168236,0.146043,0.060525,0.019800,0.831721,0.506012,0.506012,0.749802,0.280237,0.173315,0.062508,0.019800,0.010000,0.010000,0.990000
0.733178,0.709124,0.709124,0.641138,0.029025,0.021066,0.020356,0.019800,0.826238,0.829211,0.829211,0.804788,0.037967,0.021827,0.021051,0.019800,0.990000,0.010000,0.010000
0.701275,0.830497,0.830497,0.827409,0.046355,0.025665,0.021166,0.019800,0.811762,0.837223,0.837223,0.835421,0.035006,0.021328,0.020240,0.019800,0.990000,0.010000,0.010000
0.827784,0.837644,0.837644,0.835924,0.071755,0.023297,0.021201,0.019800,0.575185,0.799222,0.799222,0.792497,0.034394,0.026172,0.021276,0.019800,0.990000,0.010000,0.010000
0.837929,0.838548,0.838548,0.836088,0.084303,0.022356,0.021146,0.019800,0.723822,0.748073,0.748073,0.731294,0.025495,0.024271,0.020882,0.019800,0.990000,0.010000,0.010000
0.813540,0.837274,0.837274,0.830674,0.040574,0.021895,0.021013,0.019800,0.838848,0.839302,0.839302,0.838866,0.133243,0.021599,0.021070,0.019800,0.990000,0.010000,0.010000
0.633812,0.752801,0.752801,0.694448,0.408443,0.276312,0.092108,0.019800,0.651120,0.661379,0.661379,0.701719,0.126274,0.087287,0.051890,0.019800,0.010000,0.010000,0.990000
0.751569,0.681770,0.681770,0.681686,0.032814,0.029556,0.022300,0.019800,0.838838,0.839103,0.839103,0.837993,0.070896,0.020882,0.020497,0.019800,0.990000,0.010000,0.010000
0.789008,0.456750,0.456750,0.592220,0.179026,0.112850,0.047186,0.019800,0.835936,0.837612,0.837612,0.835314,0.329239,0.037380,0.027334,0.019800,0.010000,0.990000,0.010000
0.772871,0.793177,0.793177,0.758878,0.264644,0.087601,0.048384,0.019800,0.682628,0.651077,0.651077,0.734555,0.443014,0.346692,0.116705,0.019800,0.010000,0.010000,0.990000
0.598838,0.819779,0.819779,0.813381,0.117524,0.053611,0.027556,0.019800,0.638862,0.748222,0.748222,0.670406,0.233250,0.159857,0.062013,0.019800,0.010000,0.990000,0.010000
0.814969,0.838341,0.838341,0.836876,0.049432,0.023148,0.021015,0.019800,0.791579,0.808235,0.808235,0.783555,0.036937,0.023561,0.021340,0.019800,0.990000,0.010000,0.010000
0.784970,0.803452,0.803452,0.759068,0.311484,0.077061,0.045159,0.019800,0.673432,0.808316,0.808316,0.778534,0.226360,0.060235,0.047053,0.019800,0.010000,0.010000,0.990000
0.622739,0.788697,0.788697,0.744647,0.025427,0.021770,0.020734,0.019800,0.813848,0.836878,0.836878,0.835419,0.088956,0.026334,0.021871,0.019800,0.990000,0.010000,0.010000
0.827199,0.829698,0.829698,0.815464,0.053251,0.022371,0.021743,0.019800,0.731216,0.834777,0.834777,0.827271,0.048407,0.025853,0.021767,0.019800,0.990000,0.010000,0.010000
0.628889,0.696962,0.696962,0.767415,0.484699,0.274072,0.121423,0.019800,0.777245,0.785244,0.785244,0.711869,0.429694,0.136952,0.086432,0.019800,0.010000,0.990000,0.010000
0.825091,0.595421,0.595421,0.762779,0.265370,0.214955,0.061986,0.019800,0.748928,0.632906,0.632906,0.668021,0.148191,0.073744,0.042993,0.019800,0.010000,0.990000,0.010000
0.591013,0.818787,0.818787,0.812483,0.037162,0.026085,0.021214,0.019800,0.824721,0.838651,0.838651,0.838177,0.097724,0.025117,0.021145,0.019800,0.990000,0.010000,0.010000
0.839362,0.839519,0.839519,0.839410,0.081490,0.020248,0.020127,0.019800,0.721331,0.826135,0.826135,0.821516,0.041490,0.024455,0.021179,0.019800,0.990000,0.010000,0.010000
0.628154,0.823414,0.823414,0.818496,0.265735,0.093647,0.036587,0.019800,0.791002,0.408766,0.408766,0.584594,0.136604,0.087082,0.039864,0.019800,0.010000,0.010000,0.990000
0.588360,0.816470,0.816470,0.809086,0.036753,0.026553,0.021325,0.019800,0.820221,0.837264,0.837264,0.831432,0.081634,0.024896,0.023315,0.019800,0.990000,0.010000,0.010000
0.740183,0.830170,0.830170,0.826766,0.072722,0.029850,0.022566,0.019800,0.833030,0.838839,0.838839,0.838315,0.063823,0.021916,0.020529,0.019800,0.990000,0.010000,0.010000
0.721234,0.645479,0.645479,0.711137,0.027078,0.020711,0.020316,0.019800,0.827120,0.480304,0.480304,0.734896,0.022908,0.021761,0.020352,0.019800,0.990000,0.010000,0.010000
0.615042,0.817886,0.817886,0.807599,0.035208,0.026737,0.021551,0.019800,0.724624,0.819012,0.819012,0.798555,0.029918,0.021291,0.020835,0.019800,0.990000,0.010000,0.010000
0.833706,0.835930,0.835930,0.829000,0.036097,0.020945,0.020362,0.019800,0.775623,0.833503,0.833503,0.799486,0.033467,0.022406,0.021326,0.019800,0.990000,0.010000,0.010000
0.799667,0.835376,0.835376,0.819513,0.057811,0.024876,0.023019,0.019800,0.800985,0.719420,0.719420,0.793680,0.023955,0.022001,0.020454,0.019800,0.990000,0.010000,0.010000
0.609145,0.674505,0.674505,0.637811,0.092509,0.067995,0.046159,0.019800,0.575099,0.766627,0.766627,0.767517,0.259540,0.130343,0.056308,0.019800,0.010000,0.990000,0.010000
0.814420,0.804061,0.804061,0.752607,0.203700,0.048833,0.046270,0.019800,0.836486,0.711045,0.711045,0.770784,0.376566,0.167769,0.060706,0.019800,0.010000,0.010000,0.990000
0.838043,0.838689,0.838689,0.837167,0.067759,0.020999,0.020635,0.019800,0.658240,0.742439,0.742439,0.670178,0.024812,0.022667,0.021374,0.019800,0.990000,0.010000,0.010000
0.617791,0.747661,0.747661,0.635937,0.146003,0.108119,0.053457,0.019800,0.749862,0.818863,0.818863,0.806978,0.168886,0.050698,0.032629,0.019800,0.010000,0.010000,0.990000
0.827725,0.839006,0.839006,0.838558,0.081301,0.023617,0.020821,0.019800,0.835540,0.837557,0.837557,0.834979,0.080008,0.022001,0.021379,0.019800,0.990000,0.010000,0.010000
0.811326,0.837206,0.837206,0.834013,0.045077,0.021784,0.021001,0.019800,0.838272,0.838698,0.838698,0.836637,0.070665,0.021278,0.020750,0.019800,0.990000,0.010000,0.010000
0.816212,0.777008,0.777008,0.808007,0.234714,0.071917,0.038310,0.019800,0.752862,0.831075,0.831075,0.824014,0.356573,0.083948,0.038704,0.019800,0.010000,0.010000,0.990000
0.658071,0.817689,0.817689,0.788614,0.389843,0.141492,0.057446,0.019800,0.746601,0.717337,0.717337,0.719947,0.087713,0.042323,0.028679,0.019800,0.010000,0.010000,0.990000
0.795535,0.398439,0.398439,0.663971,0.227759,0.092989,0.042179,0.019800,0.792862,0.680781,0.680781,0.705140,0.529897,0.068817,0.053402,0.019800,0.010000,0.990000,0.010000
0.608949,0.734066,0.734066,0.763792,0.222234,0.120276,0.058784,0.019800,0.835912,0.830194,0.830194,0.830079,0.606861,0.047416,0.042148,0.019800,0.010000,0.010000,0.990000
0.790652,0.836478,0.836478,0.831508,0.040612,0.022035,0.021009,0.019800,0.788295,0.836469,0.836469,0.835142,0.057732,0.024614,0.020968,0.019800,0.990000,0.010000,0.010000
0.668414,0.711857,0.711857,0.748071,0.122346,0.095736,0.041923,0.019800,0.627338,0.770805,0.770805,0.770466,0.378488,0.161614,0.076273,0.019800,0.010000,0.990000,0.010000
