0.12589,-0.24771,0.26558,0.084872
0.12629,-0.39431,0.12995,0.24853
-0.050761,0.17746,-0.47269,-0.34193
-0.043451,0.069847,-0.15066,-0.41705
0.045076,-0.28507,0.29644,0.073908
-0.014213,-0.11452,-0.028426,0.18152
0.15797,0.17421,-0.37157,-0.18355
0.15594,0.095025,0.050761,-0.12548
0.021929,-0.061319,0.24853,0.3001
0.17502,-0.15959,-0.044264,0.29644
0.2469,-0.043451,-0.1137,0.14944
-0.0056852,0.087309,-0.068223,-0.0073096
-0.15391,0.10112,-0.04467,-0.06538
0.12548,-0.18842,0.058071,-0.036954
0.083248,-0.2136,0.036142,0.012995
-0.16609,0.30538,-0.14579,-0.024365
-0.12629,0.29279,-0.069847,-0.14822
0.12304,-0.12223,0.28954,0.033299
0.1332,-0.23512,0.26924,0.098273
-0.1803,0.17705,-0.14538,-0.10315
-0.058477,0.21929,-0.074314,-0.26518
0.3066,-0.15188,0.18964,-0.12751
0.16528,-0.24284,0.041421,0.088527
-0.11046,0.062538,-0.24162,-0.087715
0.045076,0.18233,-0.17137,-0.040609
0.27776,-0.11858,0.032893,0.11777
0.11695,-0.062944,0.04467,0.15959
-0.024365,0.041421,-0.013401,-0.20954
0.074314,-0.0020304,0.094212,0.13401
0.05604,-0.065786,0.10233,0.65258
0.067817,-0.00040609,0.010152,-0.57949
-0.062131,0.059695,0.59776,-1.0043
0.11289,0.45766,-0.22985,0.90639
-0.068223,0.027208,-1.2073,1.282
0.032893,-1.4648,0.85766,-1.5699
-0.07269,0.082842,1.3389,-0.64243
0.029238,1.9387,-1.5967,2.0313
0.62416,-0.73949,-1.1996,0.010964
-0.47593,-2.2116,2.203,-1.7441
-0.82761,1.6641,0.40731,0.14254
0.38538,2.052,-2.2051,1.3044
1.5951,-2.0442,0.23391,-0.65218
-0.98964,-1.0302,1.5236,-0.47959
-1.2962,1.7539,-0.4467,0.79674
1.7048,0.36385,-0.77035,-0.24325
0.89096,-1.1358,0.80771,-0.26477
-1.1789,0.40893,-0.27736,0.71634
-0.87877,0.33015,-0.56487,-0.099898
1.6865,-0.89177,1.1472,-1.0018
0.00081218,0.90233,-0.1799,0.46172
-0.87268,0.70619,-1.3153,0.81867
0.55959,-1.5456,0.50111,-0.60385
0.039797,-0.36548,1.36,-0.5872
-0.25096,1.6682,-0.64162,0.50599
0.12183,0.039797,-1.1667,0.52751
0.58152,-1.6625,0.67045,-0.60954
-1.0554,0.17787,0.86131,-0.51086
-0.077157,1.4721,-0.67654,0.3736
1.1569,-0.092182,-0.91857,0.40162
-0.28792,-1.1241,0.55634,-0.11695
-0.94172,0.32974,0.56649,-0.16487
0.18721,0.93563,-0.31147,0.38944
1.1898,-0.31512,-0.11208,0.18761
-0.7135,-0.27898,0.43614,-0.31228
-0.81867,0.32122,0.25949,-0.071878
0.53888,0.036954,-0.32203,0.23716
0.54132,-0.29563,0.14822,-0.15675
-0.32,0.042233,0.27614,-0.23228
-0.38903,0.20589,-0.36061,0.28223
0.62944,-0.36223,-0.15756,0.13198
0.073096,-0.12142,0.32325,-0.12345
-0.15594,0.28467,-0.015431,0.086903
0.15391,-0.084466,-0.25259,0.21076
0.17015,-0.21685,0.2067,-0.22335
-0.0073096,0.18071,0.14619,-0.18477
0.10233,0.21441,-0.28467,0.28182
0.32365,-0.28182,-0.11614,-0.00081218
-0.26721,-0.17056,0.27939,-0.17543
-0.053198,0.22822,-0.10152,0.1803
0.23512,0.097461,-0.37279,0.25787
-0.052791,-0.25787,0.13766,-0.28101
-0.48,-0.10355,0.35451,-0.18558
-0.11817,0.37441,-0.15228,0.16771
0.30903,0.16609,-0.34558,-0.020304
-0.080405,-0.3403,0.23716,-0.12589
-0.18639,-0.10883,0.37766,-0.073096
0.041827,0.38091,-0.03736,0.12183
0.32162,0.079593,-0.32487,-0.03005
-0.025177,-0.39391,0.09137,-0.060101
-0.041421,-0.13523,0.29441,-0.0073096
0.12914,0.29482,-0.17868,-0.012995
0.31391,-0.0073096,-0.35289,0.13929
0.095837,-0.18802,-0.074314,0.12914
-0.14051,0.036954,0.16853,0.019086
0.32122,0.084872,-0.034111,-0.0040609
0.14497,0.11898,-0.010152,0.18477
0.03736,-0.047918,0.13401,0.0024365
0.0052791,-0.092994,0.20548,-0.17218
0.18477,-0.021523,0.14416,-0.12467
0.078781,0.12183,0.064568,-0.11492
0.0040609,0.017868,-0.079999,-0.10396
0.14741,-0.26518,-0.13848,-0.023147
-0.14172,-0.12629,0.090558,0.052791
-0.013401,0.17665,-0.067411,-0.059289
0.12629,0.11086,-0.16,0.027614
0.1137,-0.1933,-0.16771,0.068223
-0.26518,-0.080405,0.12711,-0.0467
0.0097461,0.18112,0.11655,-0.096243
0.37888,0.21482,-0.25584,0.02599
-0.040609,-0.18071,-0.078781,0.090558
-0.11127,-0.3468,0.19005,0.025584
0.11777,0.1401,0.18315,-0.012995
0.14619,0.21117,-0.26152,0.060913
-0.20223,-0.23756,-0.12223,0.15269
-0.026802,-0.22741,0.25259,-0.15513
0.17056,0.20873,0.068629,-0.16487
-0.074314,0.15269,-0.28182,0.15269
-0.081218,-0.24731,-0.12264,0.076751
0.11411,-0.10396,0.36182,-0.28142
0.19695,0.29198,0.0028426,-0.12142
-0.08406,0.082436,-0.21563,0.28507
0.03533,-0.16365,0.12711,-0.033705
0.19533,0.058477,0.24325,-0.27898
-0.082436,0.19776,-0.12832,-0.016244
0.0016244,0.023147,-0.23553,0.25462
0.19127,-0.10193,0.13888,0.067817
-0.01137,0.040609,0.0081218,0.010964
-0.23919,0.14091,-0.12223,0.21482
0.12183,0.14497,-0.031675,0.15025
0.18599,-0.012995,0.15878,0.10152
-0.25056,-0.086903,0.05604,-0.067004
-0.20101,0.033299,0.0032487,-0.0024365
0.25746,0.10071,0.23066,-0.011777
0.19167,-0.051979,0.012995,-0.11249
-0.2802,-0.21117,-0.0052791,0.040609
-0.13198,-0.031269,-0.00081218,0.031675
0.17624,0.11655,0.015837,0.053604
0.064974,0.0077157,-0.073502,-0.06538
-0.19655,-0.059289,-0.15959,0.13766
0.062131,-0.017462,-0.13645,0.0467
0.19817,0.050355,-0.037766,-0.070659
0.043857,0.15756,-0.0060913,-0.070659
0.033299,-0.078375,-0.041015,-0.12711
0.14294,0.10964,0.0077157,0.12426
0.018274,-0.075532,-0.054822,-0.19695
-0.065786,0.27898,0.69685,0.66964
-0.065786,0.63918,0.20386,0.10112
0.12751,-0.50111,-1.0928,-1.0006
0.7403,-0.88324,-0.53441,-0.36589
-0.32649,0.56446,1.8327,1.1273
-1.7153,1.4026,0.45035,0.44629
0.12629,-1.4717,-2.2867,-1.8501
2.5998,-0.91979,0.61766,0.52467
-0.72162,1.5963,2.0597,1.5127
-2.6578,0.35086,-0.64365,-0.10071
1.9135,-1.5651,-1.9366,-1.31
2.5783,-0.39066,1.0778,0.23472
-1.8534,1.7718,1.2008,1.1821
-1.8656,-0.51817,-1.3287,-0.7602
2.1705,-0.67654,-0.14497,0.031269
0.94984,0.57137,0.48365,-0.017056
-1.2447,0.048324,-0.23431,-0.16853
0.24081,-0.20101,-0.18274,0.29482
0.4203,0.28954,0.74355,0.57868
-0.63999,0.25705,-0.56,-0.44345
0.48731,-1.029,-0.79918,-1.0749
0.91979,0.49786,1.3182,0.89908
-1.7076,0.87593,0.34436,0.48365
-0.7269,-0.77603,-1.2593,-0.96486
1.9338,-0.8739,-0.32487,-0.76141
0.37929,0.79553,1.4237,0.81218
-1.9224,1.0055,-0.0012183,0.57218
-0.20426,-1.1939,-1.4306,-0.88243
2.1498,-0.70619,0.088933,-0.24812
0.042639,0.72933,0.95309,0.48406
-1.6065,0.48406,0.092994,0.39878
0.20183,-0.70497,-0.77969,-0.32528
1.3616,-0.51005,0.32609,-0.058883
-0.10071,0.57299,0.66517,0.37644
-0.69603,0.15228,-0.18477,-0.032081
0.61522,-0.20589,-0.19858,-0.024771
0.4138,-0.059695,0.02071,0.042639
-0.28426,0.21644,-0.023147,0.0020304
0.10152,-0.014213,-0.27655,-0.35817
0.51492,0.1133,0.17949,-0.046294
-0.17908,0.17218,-0.034517,0.12792
-0.34152,-0.38335,-0.28223,-0.23716
0.49137,-0.097867,0.24853,-0.024365
-0.031675,0.38903,0.45198,0.34883
-0.33949,0.21238,-0.14538,0.10518
0.21035,-0.48527,-0.51695,-0.37685
0.26924,-0.17056,0.24284,0.094618
-0.28954,0.38294,0.13563,0.2737
-0.24731,0.10721,-0.33746,-0.13726
0.32365,-0.28751,-0.24325,-0.28101
0.092994,0.019086,0.29644,0.22782
-0.30132,0.38172,0.13888,0.307
-0.1535,-0.19533,-0.28751,-0.17908
0.41015,-0.18355,0.11452,-0.11289
0.045482,0.16893,0.39675,0.19411
-0.55553,0.18274,0.21117,0.33543
-0.22782,-0.22335,-0.36264,-0.28873
0.35533,-0.1064,0.080405,-0.29441
0.047918,0.37035,0.2668,0.01665
-0.59086,0.073908,-0.16609,0.091776
0.039391,-0.12995,-0.27452,0.010558
0.68182,-0.036548,-0.020304,-0.15147
0.19736,0.23512,0.13726,0.096649
-0.3005,0.0073096,-0.1535,0.1267
0.2404,-0.07269,0.16284,0.22538
0.36751,-0.049949,0.079999,-0.031675
-0.06538,-0.15919,0.014213,-0.042233
-0.02802,0.17462,0.28589,0.093806
-0.0032487,0.18315,0.29198,0.16934
-0.036954,-0.034517,-0.21238,-0.0016244
0.13157,-0.19533,-0.36873,-0.2871
0.16162,0.10193,0.24325,0.053198
-0.35289,0.16812,-0.02599,0.090151
-0.30457,-0.078781,-0.31715,-0.03005
0.21117,-0.11046,-0.0036548,-0.16934
0.10355,-0.06335,0.1933,0.064568
-0.27086,0.19452,0.10274,0.14863
-0.096243,-0.014213,0.022335,0.014619
0.2867,-0.27898,0.025177,0.049543
0.13482,0.020304,-0.088527,0.024771
-0.11208,0.30538,0.15391,0.1998
-0.022741,-0.081218,0.062538,0.092588
0.21035,-0.22132,-0.3269,-0.079187
0.15634,0.2737,-0.023553,-0.083654
0.056852,0.12751,0.24771,0.19695
0.19208,-0.28426,-0.034111,0.086091
0.28792,-0.081624,-0.23837,-0.30254
0.18761,0.20386,0.25543,-0.011777
-0.066192,-0.1064,0.28101,0.18883
-0.086903,-0.147,-0.15797,-0.14985
0.1401,0.034517,-0.092588,-0.37644
0.045482,-0.031269,0.10193,0.029644
-0.34233,0.052385,0.096243,0.076345
-0.21441,0.13685,-0.29969,-0.32406
0.21604,-0.073096,-0.25543,-0.2936
0.1198,-0.24243,0.068223,0.16162
-0.26599,0.23837,0.10396,0.29441
-0.19452,0.17868,-0.099898,0.0467
0.42842,-0.27736,-0.16447,0.16487
0.4069,-0.26477,0.17137,0.21929
-0.12223,0.15716,0.19776,0.14944
-0.10355,0.20995,-0.014619,-0.043857
0.24568,-0.1933,-0.11614,-0.00081218
0.37563,-0.07269,0.038578,0.038172
-0.018274,0.17218,0.028426,-0.14416
-0.077563,0.18842,-0.1332,0.066598
0.12183,-0.11249,-0.085685,0.0064974
0.074314,-0.031269,-0.083248,-0.13726
0.0020304,0.026802,0.067411,-0.15919
-0.087715,-0.090151,-0.028832,-0.031675
-0.10883,-0.09137,0.027208,-0.0052791
-0.13117,0.13969,0.030863,-0.14213
0.12345,-0.10274,0.10477,-0.047106
0.031675,0.19411,-0.10883,0.0012183
-0.097055,0.54822,-0.091776,-0.032487
0.62619,-0.6737,0.694,-0.18355
0.0020304,-1.012,-0.307,0.50071
-1.4518,0.7403,-1.2776,0.40121
0.50192,1.4891,-0.12954,-1.1647
2.2976,-1.6544,1.9297,-0.72812
-1.1679,-1.0075,-0.29441,1.6999
-2.2116,1.9488,-1.946,0.66111
2.532,0.61807,1.2459,-2.2038
1.9728,-1.7104,1.5724,0.26111
-2.841,-0.56527,-0.96202,2.3728
-0.94578,1.7592,-1.6402,-0.72487
2.5112,-0.061725,1.1789,-2.0589
0.05401,-0.42842,0.7468,0.93522
-2.0414,0.19695,-0.85441,1.2991
0.61604,-0.2002,0.18477,-1.2045
0.9673,0.15553,0.073096,-0.19939
-1.2605,0.62253,0.028832,1.0834
0.41502,-0.16244,0.50111,-0.35167
0.98314,-1.4229,0.59695,-0.1064
-1.3726,0.50314,-1.0298,1.1557
-0.3866,1.2751,-0.45847,-0.36142
2.0077,-0.53522,1.2796,-1.068
0.011777,-1.1383,0.011777,0.88893
-2.0105,0.51776,-1.1898,0.64243
0.80608,1.2792,-0.32284,-1.269
1.8859,-0.60832,1.2162,-0.51451
-0.89217,-0.96243,0.14863,1.2012
-1.5801,0.32771,-0.9807,0.2737
1.1943,0.67045,-0.00081218,-1.1919
1.1435,-0.2733,0.69766,-0.22863
-1.267,-0.45888,0.24,0.91248
-0.33705,0.40731,-0.56974,0.097055
0.95349,0.17665,0.12183,-0.74314
0.16934,-0.19452,0.33096,-0.054822
-0.66395,0.11777,-0.24365,0.64609
0.23594,0.25705,-0.099492,0.057664
0.51451,-0.15837,0.28792,-0.45076
-0.33665,-0.065786,0.1198,0.1133
0.099898,0.28182,-0.32649,0.3671
0.32081,-0.11452,0.30091,-0.12223
-0.19939,-0.13482,0.27045,-0.08406
-0.13726,0.23391,-0.23431,0.19939
0.48365,0.18193,-0.082436,-0.047918
0.030457,-0.26111,0.2404,-0.041015
-0.57421,-0.10802,-0.17218,0.45482
0.046294,0.32284,-0.51898,0.073502
0.40487,0.070253,0.12629,-0.65949
-0.068629,-0.36385,0.17259,-0.15147
-0.45725,-0.034517,-0.17218,0.51695
0.044264,0.36182,0.036142,-0.045076
0.49299,-0.20345,0.55187,-0.51939
0.00040609,-0.55187,0.022741,0.30944
-0.36954,-0.14782,-0.24487,0.51289
0.14416,0.34071,0.14172,-0.22782
0.5068,-0.16447,0.18802,-0.28751
0.0077157,-0.51045,-0.12589,0.2335
-0.3269,0.14822,-0.41827,0.11249
0.2469,0.36832,0.035736,-0.43127
0.48365,-0.092994,0.00081218,-0.13969
-0.036954,-0.31675,-0.013401,0.19817
-0.16974,0.20061,-0.19655,-0.00040609
0.084872,0.13685,-0.1401,-0.17908
0.16934,-0.13807,0.13482,0.034111
-0.071471,-0.047512,-0.077157,0.23594
-0.21644,0.082842,-0.13401,0.010152
-0.17056,0.15634,-0.23309,-0.11777
0.036142,0.13604,0.077969,-0.00934
0.14863,0.16203,0.089745,0.098679
-0.098273,-0.11898,0.060507,0.13848
-0.26436,-0.023553,0.01868,0.056446
0.047512,0.18558,-0.062538,-0.023147
0.37929,0.073096,0.18883,-0.1202
-0.015837,-0.24853,0.2668,-0.073096
-0.099085,-0.10558,0.12508,0.10071
0.19208,0.32812,-0.13523,-0.048324
0.26152,0.01868,0.051573,-0.17502
0.19939,-0.34883,0.17705,-0.029644
-0.037766,0.032487,-0.11574,0.23066
-0.0060913,0.4337,-0.29685,0.055634
0.1137,-0.16609,-0.091776,-0.25137
0.15269,-0.25584,0.20507,0.047918
-0.11736,0.29279,-0.082436,0.21279
-0.16487,0.19898,-0.22375,-0.13238
0.15634,-0.2936,0.17908,-0.25787
0.12345,-0.27817,0.20914,0.21644
-0.17299,0.23228,-0.24853,0.34274
-0.27655,0.061319,-0.2335,-0.099898
0.14863,-0.23106,0.32771,-0.15228
0.14863,-0.093806,0.039391,0.2668
-0.25827,0.16853,-0.38253,0.19208
-0.16365,0.15553,0.0020304,-0.34314
0.35695,-0.083248,0.42842,-0.30903
0.3001,-0.071471,0.079187,0.26436
-0.30091,0.047918,-0.31431,0.15106
-0.050355,0.22335,0.082842,-0.30538
0.49989,0.10883,0.18721,-0.077157
0.28913,-0.067004,0.0024365,0.22091
-0.30944,-0.021117,-0.15106,0.16528
-0.078375,0.18477,-0.13929,-0.16325
0.34193,0.33502,-0.091776,0.0020304
0.077157,-0.036548,0.0934,0.012589
-0.1868,-0.12264,0.19492,-0.094618
-0.047512,0.12792,-0.066598,0.11533
0.17178,0.12345,0.063756,0.051167
-0.021523,-0.10924,0.29279,-0.095025
-0.010152,-0.2603,0.23594,-0.099085
0.019898,-0.11736,-0.061725,0.2071
-0.078781,-0.090964,-0.05401,-0.13117
0.0081218,-0.06335,0.0020304,-0.28345
0.20467,-0.016244,-0.082842,0.12995
-0.12101,-0.075532,-0.042639,0.17178
0.17868,0.045076,-0.026802,0.020304
0.59005,0.55675,0.058071,0.02599
-0.61197,-0.38822,-0.13401,0.26964
-0.51736,-1.3474,0.16122,0.059289
1.252,1.0384,0.80568,-0.22903
0.46903,1.4112,-0.36142,0.38294
-1.8558,-1.9586,-1.4956,0.46172
0.20995,-0.98111,0.85441,-1.1297
1.8055,2.8243,1.7884,-0.83532
-0.78781,0.12629,-1.7714,1.7238
-1.2755,-2.852,-1.6369,0.65177
0.7874,0.77969,2.5104,-2.3265
0.83817,2.1056,0.8406,0.069441
-0.90476,-1.1793,-2.7208,2.4962
0.035736,-1.2889,0.28507,-0.87959
0.74923,1.3819,2.3029,-2.1604
-0.61928,0.041827,-0.79106,1.1391
0.075938,-1.0721,-1.2556,1.3372
0.93238,1.051,1.2045,-1.1427
-0.4536,0.18639,0.099492,-0.22497
-0.78456,-1.3104,-1.3056,0.88283
0.91613,0.78903,0.83938,-0.60751
0.71675,1.6451,0.32,-0.079187
-0.87756,-1.1817,-1.455,1.1476
-0.41665,-1.1996,0.46984,-0.71634
0.88243,1.7336,1.6552,-1.1228
0.36304,0.92426,-0.8674,1.3173
-0.81827,-1.7056,-1.2991,0.81908
-0.15025,-0.76385,1.5513,-1.4164
0.62741,1.4286,1.0022,-0.51979
-0.036548,0.2469,-1.5809,1.2487
-0.39228,-1.2199,-0.81583,0.26924
0.15878,0.050761,1.3519,-1.1724
0.36223,0.76223,0.3403,-0.26842
-0.17908,-0.15472,-1.2223,0.85278
-0.0024365,-0.51451,-0.034111,0.29076
0.41543,0.25665,0.88649,-0.30944
-0.015837,0.14579,-0.015025,0.068223
-0.13035,-0.35533,-0.57461,0.39959
0.31675,0.071471,0.22782,-0.00934
0.13888,0.087309,0.33624,-0.30457
-0.26802,-0.16244,-0.29279,0.023553
-0.017056,0.086903,-0.12426,0.10518
0.14416,0.36264,0.13076,-0.14538
-0.086903,0.016244,-0.24771,-0.032081
-0.22457,-0.20873,-0.090151,0.19289
0.08203,0.060507,0.4467,-0.083248
0.20873,0.2201,-0.0024365,-0.14944
-0.10843,-0.19492,-0.41421,0.1998
-0.12345,-0.34071,0.17096,-0.019086
0.15675,0.26599,0.48243,-0.4138
0.20507,0.3935,-0.32406,-0.019898
-0.14863,-0.22091,-0.46741,0.35005
-0.12548,-0.3805,0.28101,-0.13645
0.25299,0.45116,0.24243,-0.20832
0.22822,0.45238,-0.35614,0.39553
-0.17705,-0.3334,-0.27573,0.20386
-0.092182,-0.32162,0.48,-0.46456
0.35979,0.40487,0.41746,-0.23228
0.060507,0.2871,-0.17462,0.31431
-0.15513,-0.43411,-0.16244,0.11086
0.032487,-0.18802,0.29766,-0.25177
0.019898,0.12101,0.27979,-0.073908
-0.0081218,0.093806,-0.28345,0.21563
0.017056,-0.034924,-0.21766,0.11249
-0.030457,-0.14782,0.12629,-0.13848
-0.14172,-0.080405,0.085278,-0.14903
0.023147,0.16609,-0.086091,0.032893
0.22497,0.27776,-0.092182,0.24122
-0.043451,-0.21523,-0.017056,0.12548
-0.16812,-0.33502,0.024771,-0.069441
0.17178,0.10599,0.16244,0.071471
0.20954,0.16528,-0.023553,0.17502
-0.063756,-0.15147,-0.35451,0.14051
-0.10274,-0.20183,-0.072284,-0.18924
0.10274,0.16,0.28142,-0.33583
0.099492,0.28345,-0.056446,-0.08406
-0.0089339,-0.053198,-0.29198,0.15147
0.03736,-0.26558,0.060507,0.013401
0.075532,0.086497,0.37563,-0.18639
0.075532,0.20792,0.13076,-0.0024365
0.059695,-0.22457,-0.1803,0.13198
0.10843,-0.22335,0.053604,0.03533
0.034924,0.17827,0.33908,-0.28061
-0.02802,0.2266,0.083654,-0.12954
0.066192,-0.09137,-0.32487,0.15594
0.0077157,-0.10964,-0.056446,0.13969
-0.050761,0.21401,0.15919,0.018274
0.070659,0.22213,-0.16487,0.10274
0.1669,-0.058071,-0.33665,0.24609
-0.097461,-0.15756,0.12792,0.11817
-0.12832,0.019898,0.31188,-0.068629
0.22132,0.147,-0.17056,-0.20548
0.02599,-0.096243,-0.064974,0.079999
-0.32122,-0.31553,0.21076,0.0012183
-0.021117,-0.017462,0.1003,-0.23716
0.39431,0.2733,-0.14579,-0.08203
0.068223,0.030457,-0.17137,0.21198
-0.16609,-0.20345,-0.05604,0.068629
0.18112,-0.057664,0.072284,-0.24406
0.32406,0.19005,0.14172,0.075938
0.091776,0.11533,-0.13157,0.14903
-0.040609,-0.25787,-0.086497,-0.00040609
0.26518,-0.1198,0.19411,-0.01665
0.12345,0.11777,0.23431,0.14294
0.050355,-0.0024365,-0.10233,0.092588
0.14741,-0.11777,-0.21117,-0.068223
0.016244,-0.11858,0.14051,0.10518
-0.1133,0.12426,0.11695,-0.012995
-0.069035,0.015025,-0.16203,-0.11939
0.10233,0.0032487,-0.18964,-0.053198
-0.29198,-0.13279,-0.021929,0.051979
0.41705,0.1064,0.039391,0.028426
0.24081,0.60223,-0.087309,-0.12589
-1.1667,-0.49502,-0.059289,0.049137
-0.81096,-1.0676,0.10112,-0.051167
1.6755,0.73339,-0.13117,-0.010152
0.90233,1.345,0.31269,-0.083248
-2.5413,-1.4761,0.28873,-0.099492
0.28873,-0.83004,-0.82679,-0.096649
2.7659,2.2262,-0.46497,-0.055634
-0.34233,0.36995,1.2918,0.6534
-2.2619,-1.6552,0.20304,-0.1734
0.91451,0.26274,-1.8838,-0.67735
1.8436,1.3409,0.6538,0.076345
-1.1687,-0.61725,1.7068,1.0843
